ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
1278,Eve,25.0,Male,200.0,40.0,,Grocery,15.0
1279,Bob,20.0,Female,300.0,30.0,,Furniture,10.0
1280,Bob,30.0,Male,100.0,10.0,2023-01-01,Furniture,10.0
1281,Alice,25.0,Other,200.0,30.0,,Furniture,5.0
1283,Eve,30.0,Female,100.0,20.0,,Furniture,20.0
1284,Bob,25.0,Male,100.0,30.0,,Grocery,0.0
1285,Eve,35.0,Other,300.0,30.0,,Electronics,0.0
1286,Alice,35.0,Female,400.0,20.0,,Grocery,5.0
1288,Bob,20.0,Female,400.0,10.0,,Furniture,5.0
1289,Charlie,25.0,Female,200.0,40.0,,Electronics,15.0
1291,Bob,20.0,Male,200.0,10.0,,Clothing,15.0
1292,David,20.0,Male,100.0,40.0,,Clothing,15.0
1293,Charlie,30.0,Male,300.0,40.0,,Clothing,20.0
1294,Bob,30.0,Female,300.0,30.0,,Electronics,15.0
1295,Charlie,20.0,Other,200.0,20.0,,Grocery,15.0
1296,Bob,35.0,Other,200.0,20.0,2023-01-01,Electronics,20.0
1297,Alice,35.0,Male,300.0,10.0,,Electronics,10.0
1298,Charlie,25.0,Male,200.0,10.0,2023-01-01,Electronics,20.0
1299,David,25.0,Male,400.0,20.0,,Clothing,5.0
1300,David,25.0,Female,400.0,20.0,,Grocery,10.0
1301,Eve,25.0,Male,300.0,10.0,,Electronics,0.0
1302,Bob,25.0,Male,400.0,20.0,2023-01-01,Grocery,15.0
1303,Charlie,20.0,Other,200.0,40.0,,Furniture,10.0
1304,Eve,35.0,Other,200.0,10.0,,Electronics,0.0
1305,Charlie,25.0,Male,100.0,20.0,2023-01-01,Electronics,20.0
1306,Bob,25.0,Male,200.0,20.0,2023-01-01,Electronics,20.0
1307,David,30.0,Male,400.0,40.0,,Furniture,5.0
1308,Alice,25.0,Female,200.0,10.0,,Furniture,5.0
1309,David,35.0,Female,200.0,20.0,,Clothing,10.0
1311,Alice,25.0,Female,100.0,30.0,,Grocery,20.0
1313,Bob,25.0,Male,200.0,30.0,,Electronics,10.0
1314,Alice,30.0,Female,300.0,10.0,,Electronics,10.0
1315,Eve,30.0,Male,100.0,20.0,,Clothing,5.0
1317,David,35.0,Other,400.0,20.0,2023-01-01,Electronics,5.0
1319,Charlie,25.0,Other,400.0,30.0,,Clothing,10.0
1321,Bob,30.0,Male,200.0,10.0,,Grocery,0.0
1322,Charlie,35.0,Male,200.0,10.0,,Clothing,0.0
1324,Eve,35.0,Male,200.0,30.0,,Electronics,15.0
1325,Bob,25.0,Other,400.0,20.0,,Furniture,20.0
1326,Charlie,25.0,Male,400.0,20.0,,Furniture,10.0
1327,Charlie,35.0,Male,200.0,30.0,,Clothing,10.0
1328,David,35.0,Other,400.0,20.0,,Furniture,5.0
1329,Eve,25.0,Other,200.0,30.0,2023-01-01,Grocery,0.0
1330,Alice,25.0,Female,100.0,20.0,,Clothing,10.0
1331,Eve,35.0,Male,400.0,20.0,,Electronics,15.0
1332,Eve,25.0,Male,200.0,20.0,2023-01-01,Electronics,20.0
1333,David,25.0,Female,200.0,20.0,,Clothing,15.0
1334,Alice,25.0,Male,400.0,20.0,,Furniture,10.0
1335,David,25.0,Male,100.0,10.0,,Furniture,10.0
1336,Alice,35.0,Male,400.0,30.0,2023-01-01,Electronics,5.0
1337,Bob,25.0,Male,200.0,40.0,,Grocery,15.0
1338,Alice,35.0,Female,100.0,20.0,,Furniture,5.0
1339,David,20.0,Other,200.0,10.0,,Grocery,15.0
1340,Eve,20.0,Male,300.0,20.0,,Furniture,0.0
1341,Alice,25.0,Other,400.0,10.0,,Clothing,0.0
1343,Charlie,35.0,Other,100.0,20.0,,Electronics,5.0
1344,Eve,35.0,Female,100.0,10.0,2023-01-01,Clothing,0.0
1345,Bob,25.0,Female,200.0,40.0,,Furniture,10.0
1346,David,25.0,Male,400.0,30.0,,Electronics,20.0
1349,Alice,25.0,Male,200.0,20.0,2023-01-01,Furniture,20.0
1350,Alice,30.0,Male,200.0,20.0,,Electronics,20.0
1351,Eve,25.0,Female,400.0,30.0,,Furniture,10.0
1353,Alice,25.0,Other,100.0,20.0,,Clothing,20.0
1354,Alice,20.0,Male,100.0,40.0,2023-01-01,Clothing,5.0
1355,David,20.0,Other,300.0,40.0,,Grocery,10.0
1358,Bob,35.0,Other,400.0,30.0,2023-01-01,Furniture,20.0
1359,Eve,20.0,Other,300.0,20.0,,Grocery,20.0
1360,Eve,35.0,Other,200.0,30.0,,Grocery,5.0
1361,Eve,35.0,Other,200.0,20.0,2023-01-01,Electronics,20.0
1362,Charlie,25.0,Female,300.0,40.0,,Furniture,5.0
1363,David,30.0,Other,100.0,20.0,,Clothing,0.0
1364,Charlie,25.0,Male,400.0,30.0,,Electronics,0.0
1365,Eve,20.0,Male,200.0,20.0,,Grocery,5.0
1366,Bob,35.0,Male,200.0,20.0,,Clothing,0.0
1368,David,25.0,Male,300.0,40.0,,Furniture,10.0
1369,David,25.0,Male,400.0,20.0,,Grocery,0.0
1371,David,30.0,Male,300.0,40.0,,Grocery,5.0
1372,Eve,25.0,Male,200.0,10.0,,Clothing,0.0
1373,Eve,20.0,Female,100.0,20.0,,Electronics,5.0
1374,Charlie,35.0,Male,200.0,30.0,,Clothing,0.0
1375,Eve,25.0,Male,200.0,20.0,,Furniture,10.0
1376,Bob,20.0,Male,400.0,20.0,2023-01-01,Furniture,15.0
1377,Charlie,25.0,Other,300.0,40.0,,Grocery,5.0
1378,Bob,25.0,Male,400.0,40.0,,Clothing,15.0
1379,Alice,25.0,Male,200.0,40.0,,Electronics,10.0
1380,Bob,20.0,Female,200.0,40.0,,Furniture,20.0
1381,Alice,25.0,Male,200.0,30.0,,Electronics,20.0
1383,Bob,35.0,Other,200.0,10.0,,Grocery,10.0
1384,Charlie,30.0,Male,400.0,40.0,2023-01-01,Electronics,5.0
1385,Eve,30.0,Other,200.0,40.0,,Grocery,5.0
1387,Alice,25.0,Male,300.0,40.0,,Electronics,15.0
1388,Alice,25.0,Male,200.0,20.0,,Electronics,0.0
1390,David,35.0,Female,200.0,10.0,,Clothing,15.0
1391,Bob,25.0,Female,100.0,30.0,,Electronics,0.0
1392,Alice,25.0,Male,200.0,10.0,,Electronics,5.0
1393,Eve,35.0,Male,400.0,20.0,2023-01-01,Furniture,20.0
1394,Charlie,20.0,Male,400.0,30.0,,Clothing,15.0
1395,Bob,30.0,Male,300.0,20.0,,Electronics,10.0
1397,Bob,25.0,Other,200.0,10.0,,Grocery,0.0
1399,Alice,35.0,Male,200.0,10.0,,Clothing,5.0
1400,Charlie,20.0,Female,100.0,20.0,,Furniture,0.0
1401,Charlie,25.0,Male,300.0,10.0,,Furniture,10.0
1402,Eve,20.0,Female,300.0,30.0,,Furniture,15.0
1404,Alice,25.0,Other,300.0,30.0,,Grocery,5.0
1405,Alice,30.0,Female,200.0,10.0,2023-01-01,Grocery,10.0
1406,David,25.0,Other,400.0,20.0,,Electronics,15.0
1407,Eve,25.0,Other,300.0,40.0,,Grocery,20.0
1408,Bob,30.0,Male,100.0,40.0,,Grocery,10.0
1409,Charlie,25.0,Male,200.0,20.0,,Electronics,20.0
1412,Charlie,35.0,Female,200.0,10.0,2023-01-01,Clothing,0.0
1414,Eve,25.0,Other,400.0,20.0,,Furniture,15.0
1415,Alice,20.0,Female,200.0,10.0,,Furniture,0.0
1416,Charlie,25.0,Male,200.0,40.0,,Clothing,15.0
1417,Alice,20.0,Other,100.0,40.0,,Grocery,5.0
1418,Bob,25.0,Other,300.0,20.0,2023-01-01,Clothing,0.0
1419,David,25.0,Other,200.0,10.0,,Electronics,15.0
1420,Bob,25.0,Female,100.0,20.0,2023-01-01,Clothing,10.0
1421,Alice,30.0,Female,100.0,30.0,,Clothing,15.0
1422,Alice,25.0,Other,400.0,20.0,2023-01-01,Furniture,15.0
1423,Eve,30.0,Male,200.0,30.0,,Electronics,10.0
1424,Charlie,25.0,Female,200.0,40.0,2023-01-01,Electronics,15.0
1425,Charlie,30.0,Female,200.0,30.0,,Clothing,10.0
1426,Bob,25.0,Other,200.0,10.0,,Electronics,20.0
1427,David,25.0,Male,100.0,10.0,,Electronics,0.0
1429,Eve,25.0,Female,400.0,10.0,,Electronics,15.0
1430,Bob,30.0,Other,200.0,20.0,,Grocery,10.0
1431,Bob,35.0,Other,200.0,30.0,2023-01-01,Electronics,0.0
1432,Eve,35.0,Other,300.0,10.0,,Furniture,15.0
1434,Eve,25.0,Other,200.0,20.0,2023-01-01,Furniture,20.0
1435,David,25.0,Female,200.0,20.0,,Furniture,15.0
1436,Eve,35.0,Other,400.0,30.0,,Grocery,10.0
1438,Alice,25.0,Male,400.0,30.0,,Clothing,15.0
1439,Bob,25.0,Male,200.0,20.0,,Electronics,0.0
1440,Eve,25.0,Other,200.0,30.0,,Grocery,20.0
1441,Eve,35.0,Male,100.0,30.0,,Grocery,10.0
1442,Charlie,35.0,Other,100.0,10.0,2023-01-01,Clothing,15.0
1443,Bob,20.0,Male,300.0,30.0,,Grocery,0.0
1444,Charlie,25.0,Male,200.0,10.0,,Clothing,0.0
1445,Bob,25.0,Male,200.0,10.0,,Clothing,20.0
1446,Charlie,25.0,Other,400.0,30.0,,Clothing,15.0
1447,Eve,30.0,Other,100.0,20.0,,Grocery,0.0
1448,Eve,25.0,Male,400.0,40.0,2023-01-01,Clothing,20.0
1449,Alice,35.0,Other,200.0,20.0,,Grocery,5.0
1451,David,20.0,Female,100.0,30.0,,Clothing,20.0
1452,Alice,25.0,Female,200.0,20.0,,Grocery,5.0
1453,Charlie,25.0,Male,300.0,30.0,,Grocery,20.0
1454,Charlie,25.0,Other,200.0,10.0,,Grocery,0.0
1455,Alice,35.0,Male,200.0,20.0,,Electronics,5.0
1456,Eve,30.0,Female,200.0,30.0,2023-01-01,Electronics,20.0
1457,Charlie,35.0,Female,400.0,30.0,,Clothing,15.0
1459,Alice,20.0,Male,200.0,10.0,,Clothing,20.0
1460,Eve,35.0,Other,200.0,20.0,,Furniture,15.0
1461,Bob,30.0,Female,100.0,20.0,,Furniture,5.0
1465,Eve,25.0,Male,100.0,30.0,,Electronics,5.0
1466,Charlie,25.0,Male,400.0,30.0,,Electronics,15.0
1467,Eve,25.0,Male,400.0,30.0,,Furniture,20.0
1469,Alice,25.0,Other,400.0,40.0,2023-01-01,Grocery,15.0
1470,Charlie,20.0,Male,300.0,10.0,,Furniture,5.0
1472,Bob,25.0,Female,100.0,40.0,,Grocery,15.0
1474,Eve,25.0,Female,400.0,40.0,,Clothing,5.0
1475,Bob,35.0,Other,200.0,20.0,,Grocery,10.0
1476,David,25.0,Other,300.0,10.0,2023-01-01,Clothing,15.0
1477,Bob,25.0,Male,400.0,20.0,2023-01-01,Electronics,10.0
1478,Eve,20.0,Male,400.0,40.0,2023-01-01,Furniture,0.0
1480,David,35.0,Male,300.0,20.0,2023-01-01,Furniture,0.0
1482,Eve,25.0,Male,200.0,20.0,,Clothing,5.0
1483,Charlie,20.0,Male,100.0,30.0,,Grocery,10.0
1484,Alice,35.0,Male,200.0,10.0,,Grocery,20.0
1486,Alice,35.0,Female,300.0,30.0,,Clothing,5.0
1490,Charlie,30.0,Male,200.0,30.0,,Grocery,20.0
1492,Bob,25.0,Male,300.0,20.0,,Grocery,20.0
1493,Alice,25.0,Male,100.0,20.0,2023-01-01,Electronics,15.0
1494,Bob,25.0,Male,300.0,20.0,2023-01-01,Clothing,15.0
1495,David,25.0,Other,200.0,30.0,,Electronics,10.0
1497,Eve,25.0,Other,200.0,10.0,2023-01-01,Grocery,0.0
1498,Eve,30.0,Female,200.0,20.0,,Clothing,15.0
1499,David,25.0,Female,200.0,20.0,,Furniture,10.0
1500,David,35.0,Other,200.0,20.0,2023-01-01,Clothing,0.0
1501,David,25.0,Male,100.0,20.0,,Clothing,0.0
1503,David,20.0,Female,200.0,20.0,2023-01-01,Electronics,5.0
1504,Charlie,25.0,Male,200.0,20.0,2023-01-01,Electronics,15.0
1505,Alice,30.0,Male,300.0,40.0,,Furniture,5.0
1507,Alice,30.0,Female,200.0,30.0,,Clothing,15.0
1508,Bob,20.0,Male,400.0,20.0,,Electronics,20.0
1509,Alice,25.0,Male,100.0,10.0,,Electronics,10.0
1510,Bob,25.0,Other,100.0,40.0,2023-01-01,Grocery,15.0
1511,Charlie,30.0,Female,400.0,30.0,,Clothing,10.0
1513,Bob,25.0,Male,100.0,10.0,,Electronics,15.0
1515,David,35.0,Male,200.0,40.0,,Clothing,15.0
1516,David,25.0,Male,400.0,30.0,,Clothing,20.0
1517,Charlie,35.0,Male,200.0,10.0,,Electronics,5.0
1518,Charlie,20.0,Male,400.0,30.0,2023-01-01,Furniture,15.0
1521,David,35.0,Male,300.0,30.0,,Grocery,5.0
1522,Eve,25.0,Male,400.0,40.0,2023-01-01,Clothing,15.0
1523,Charlie,30.0,Male,300.0,10.0,,Clothing,0.0
1524,Alice,20.0,Male,300.0,40.0,,Electronics,20.0
1525,Charlie,25.0,Male,200.0,40.0,,Electronics,0.0
1526,Charlie,25.0,Female,400.0,30.0,,Electronics,20.0
1527,Bob,25.0,Other,300.0,30.0,2023-01-01,Grocery,0.0
1528,Bob,30.0,Male,100.0,10.0,,Furniture,10.0
1529,Bob,30.0,Male,200.0,20.0,,Electronics,15.0
1530,Bob,20.0,Female,200.0,10.0,,Electronics,15.0
1531,Eve,25.0,Male,200.0,40.0,,Electronics,5.0
1532,David,20.0,Male,400.0,30.0,,Grocery,10.0
1534,Charlie,25.0,Other,200.0,20.0,,Furniture,15.0
1536,Alice,25.0,Male,200.0,40.0,2023-01-01,Clothing,20.0
1537,Eve,25.0,Male,200.0,20.0,,Clothing,10.0
1538,Eve,35.0,Male,400.0,20.0,,Electronics,0.0
1540,David,35.0,Female,100.0,10.0,,Grocery,0.0
1541,Bob,35.0,Male,400.0,10.0,,Furniture,5.0
1544,Charlie,25.0,Other,100.0,40.0,,Furniture,10.0
1547,David,20.0,Male,100.0,20.0,,Furniture,15.0
1548,David,30.0,Male,200.0,20.0,,Grocery,10.0
1549,Eve,30.0,Male,200.0,10.0,,Furniture,10.0
1550,Eve,30.0,Male,200.0,30.0,2023-01-01,Electronics,0.0
1551,Eve,25.0,Male,200.0,40.0,2023-01-01,Electronics,20.0
1552,Charlie,25.0,Male,200.0,10.0,,Electronics,20.0
1553,David,20.0,Other,400.0,30.0,,Electronics,10.0
1554,Charlie,35.0,Female,400.0,20.0,,Clothing,5.0
1555,Alice,20.0,Male,200.0,30.0,,Grocery,10.0
1556,Eve,30.0,Female,200.0,10.0,,Clothing,15.0
1559,Alice,25.0,Male,300.0,40.0,,Furniture,20.0
1560,Bob,20.0,Male,400.0,20.0,,Electronics,10.0
1561,David,30.0,Male,200.0,30.0,2023-01-01,Furniture,15.0
1563,Eve,25.0,Male,200.0,20.0,,Electronics,20.0
1564,Charlie,20.0,Other,200.0,30.0,,Grocery,10.0
1566,Alice,25.0,Female,200.0,20.0,,Furniture,10.0
1567,David,20.0,Female,300.0,30.0,,Furniture,15.0
1569,David,30.0,Female,200.0,20.0,,Clothing,10.0
1570,Charlie,35.0,Male,100.0,40.0,,Grocery,10.0
1573,Alice,30.0,Male,400.0,20.0,,Furniture,15.0
1574,Eve,20.0,Male,200.0,10.0,2023-01-01,Electronics,20.0
1575,Eve,25.0,Male,200.0,30.0,,Electronics,10.0
1576,Charlie,20.0,Male,200.0,20.0,,Electronics,5.0
1577,Bob,25.0,Other,200.0,40.0,,Furniture,15.0
1578,David,35.0,Male,200.0,40.0,2023-01-01,Electronics,5.0
1580,Eve,35.0,Male,400.0,30.0,,Clothing,5.0
1581,David,25.0,Other,200.0,40.0,2023-01-01,Clothing,10.0
1582,Eve,35.0,Other,200.0,20.0,,Clothing,5.0
1583,David,35.0,Female,400.0,20.0,,Electronics,5.0
1584,Bob,25.0,Male,200.0,20.0,2023-01-01,Clothing,15.0
1585,Charlie,25.0,Male,100.0,40.0,,Electronics,10.0
1588,Alice,25.0,Male,400.0,10.0,,Furniture,0.0
1589,David,25.0,Female,300.0,20.0,2023-01-01,Furniture,20.0
1590,David,20.0,Male,100.0,10.0,,Grocery,20.0
1592,Alice,25.0,Female,300.0,20.0,,Electronics,10.0
1593,Alice,25.0,Female,400.0,30.0,,Grocery,5.0
1595,Eve,25.0,Male,100.0,20.0,,Electronics,15.0
1598,Charlie,35.0,Other,100.0,40.0,2023-01-01,Electronics,10.0
1602,Bob,25.0,Other,400.0,20.0,,Furniture,15.0
1603,Bob,35.0,Other,200.0,20.0,2023-01-01,Clothing,10.0
1605,Eve,35.0,Male,100.0,20.0,,Electronics,5.0
1607,Alice,35.0,Male,100.0,20.0,,Furniture,15.0
1608,David,30.0,Other,200.0,40.0,,Furniture,15.0
1610,Charlie,25.0,Male,100.0,20.0,,Grocery,0.0
1611,Charlie,25.0,Female,400.0,20.0,,Clothing,0.0
1612,Alice,25.0,Other,200.0,30.0,2023-01-01,Electronics,20.0
1613,Alice,25.0,Female,300.0,30.0,,Electronics,0.0
1614,David,20.0,Male,200.0,10.0,,Electronics,10.0
1615,Alice,25.0,Male,300.0,20.0,,Electronics,20.0
1616,David,25.0,Male,300.0,20.0,,Furniture,15.0
1617,David,25.0,Male,100.0,30.0,,Clothing,0.0
1620,Bob,30.0,Male,200.0,20.0,,Grocery,15.0
1622,Alice,30.0,Other,300.0,40.0,,Clothing,20.0
1624,Alice,20.0,Other,100.0,10.0,,Furniture,5.0
1626,Alice,20.0,Other,200.0,30.0,,Electronics,10.0
1627,Eve,25.0,Female,200.0,30.0,,Electronics,0.0
1628,Alice,25.0,Female,200.0,20.0,2023-01-01,Electronics,20.0
1629,Eve,20.0,Male,300.0,10.0,,Electronics,15.0
1630,David,20.0,Male,200.0,10.0,,Furniture,15.0
1631,Bob,20.0,Other,200.0,40.0,2023-01-01,Furniture,20.0
1632,Bob,25.0,Female,400.0,20.0,2023-01-01,Furniture,5.0
1634,Bob,20.0,Male,200.0,10.0,2023-01-01,Electronics,10.0
1635,Bob,35.0,Female,400.0,20.0,,Grocery,0.0
1636,Bob,25.0,Male,200.0,20.0,2023-01-01,Grocery,0.0
1637,Bob,30.0,Male,100.0,10.0,2023-01-01,Electronics,20.0
1638,David,30.0,Female,100.0,40.0,,Clothing,15.0
1640,Charlie,25.0,Female,400.0,30.0,2023-01-01,Grocery,15.0
1641,Eve,20.0,Male,400.0,20.0,,Furniture,20.0
1642,Charlie,25.0,Other,100.0,20.0,2023-01-01,Clothing,5.0
1643,Charlie,20.0,Female,200.0,10.0,2023-01-01,Furniture,0.0
1644,Alice,25.0,Female,400.0,20.0,,Clothing,10.0
1645,Alice,30.0,Male,100.0,40.0,,Clothing,20.0
1647,Bob,35.0,Female,400.0,10.0,,Furniture,10.0
1648,David,25.0,Male,400.0,20.0,,Furniture,10.0
1649,Bob,35.0,Male,100.0,30.0,,Grocery,0.0
1650,David,25.0,Male,200.0,20.0,2023-01-01,Electronics,15.0
1651,David,20.0,Other,100.0,40.0,,Electronics,20.0
1652,Charlie,20.0,Other,100.0,10.0,,Grocery,10.0
1653,Charlie,25.0,Male,400.0,40.0,2023-01-01,Clothing,0.0
1654,David,30.0,Other,300.0,40.0,2023-01-01,Grocery,5.0
1655,David,25.0,Male,300.0,40.0,,Grocery,10.0
1656,Bob,35.0,Female,300.0,40.0,,Furniture,5.0
1657,Bob,35.0,Other,100.0,20.0,2023-01-01,Grocery,20.0
1658,Charlie,35.0,Other,400.0,20.0,,Clothing,0.0
1659,Alice,20.0,Male,300.0,20.0,2023-01-01,Electronics,5.0
1661,Bob,25.0,Male,200.0,40.0,,Grocery,5.0
1662,Charlie,25.0,Female,200.0,30.0,,Grocery,5.0
1663,Bob,25.0,Male,200.0,20.0,2023-01-01,Furniture,0.0
1664,David,20.0,Male,400.0,40.0,,Furniture,0.0
1665,David,25.0,Male,100.0,20.0,,Grocery,10.0
1666,Eve,30.0,Male,100.0,40.0,,Grocery,5.0
1667,Alice,20.0,Female,400.0,20.0,,Clothing,5.0
1668,Eve,20.0,Female,200.0,10.0,,Electronics,0.0
1669,Charlie,25.0,Male,400.0,20.0,,Electronics,15.0
1671,Charlie,25.0,Male,300.0,40.0,,Electronics,15.0
1673,Eve,30.0,Male,200.0,30.0,,Furniture,20.0
1676,Charlie,20.0,Male,400.0,10.0,,Electronics,20.0
1677,David,25.0,Other,300.0,30.0,,Grocery,15.0
1678,Bob,25.0,Female,400.0,40.0,,Furniture,10.0
1679,Bob,35.0,Male,400.0,20.0,,Clothing,10.0
1683,Charlie,25.0,Other,200.0,20.0,,Grocery,10.0
1684,Charlie,25.0,Male,400.0,30.0,,Clothing,5.0
1685,David,30.0,Male,400.0,10.0,2023-01-01,Electronics,10.0
1686,Bob,25.0,Female,200.0,20.0,2023-01-01,Furniture,20.0
1687,Charlie,25.0,Male,400.0,20.0,2023-01-01,Grocery,15.0
1688,Charlie,20.0,Other,300.0,30.0,,Clothing,20.0
1689,Eve,20.0,Female,400.0,20.0,2023-01-01,Furniture,5.0
1690,Eve,20.0,Female,200.0,20.0,,Electronics,20.0
1691,Alice,25.0,Female,200.0,20.0,,Furniture,0.0
1694,Eve,30.0,Male,200.0,20.0,2023-01-01,Grocery,10.0
1695,Bob,25.0,Female,200.0,40.0,,Furniture,0.0
1697,David,30.0,Male,200.0,30.0,,Grocery,20.0
1698,Eve,35.0,Male,200.0,40.0,2023-01-01,Grocery,20.0
1699,David,20.0,Male,200.0,20.0,,Grocery,5.0
1700,David,20.0,Female,200.0,20.0,,Electronics,10.0
1703,David,35.0,Male,200.0,20.0,,Clothing,0.0
1704,Bob,30.0,Other,100.0,40.0,,Electronics,20.0
1707,Alice,25.0,Other,100.0,20.0,,Clothing,0.0
1708,David,25.0,Female,300.0,10.0,,Furniture,0.0
1709,Bob,30.0,Female,400.0,20.0,,Furniture,0.0
1710,Eve,20.0,Male,300.0,10.0,,Electronics,0.0
1711,Bob,35.0,Male,100.0,40.0,,Grocery,10.0
1712,David,25.0,Male,200.0,10.0,,Clothing,5.0
1713,Bob,35.0,Male,200.0,20.0,2023-01-01,Clothing,5.0
1716,Bob,35.0,Other,200.0,20.0,,Clothing,0.0
1717,Charlie,35.0,Male,400.0,40.0,2023-01-01,Grocery,0.0
1718,Charlie,25.0,Other,300.0,40.0,,Furniture,0.0
1719,Bob,20.0,Male,100.0,10.0,2023-01-01,Electronics,10.0
1720,Eve,35.0,Male,200.0,40.0,,Furniture,20.0
1721,David,30.0,Other,100.0,30.0,,Electronics,5.0
1722,Charlie,25.0,Other,100.0,20.0,,Grocery,5.0
1723,Eve,25.0,Male,200.0,20.0,,Clothing,10.0
1724,Bob,25.0,Male,200.0,40.0,,Grocery,10.0
1725,Eve,20.0,Female,100.0,10.0,,Clothing,0.0
1727,Charlie,35.0,Male,400.0,20.0,,Electronics,20.0
1729,David,20.0,Male,200.0,40.0,,Clothing,10.0
1730,Bob,30.0,Other,200.0,20.0,,Electronics,20.0
1731,David,30.0,Female,200.0,20.0,,Electronics,5.0
1733,Eve,20.0,Female,300.0,20.0,,Electronics,20.0
1734,Eve,35.0,Male,100.0,10.0,2023-01-01,Clothing,0.0
1735,Eve,20.0,Other,200.0,20.0,2023-01-01,Clothing,20.0
1737,David,35.0,Male,400.0,10.0,2023-01-01,Grocery,5.0
1738,Eve,25.0,Male,100.0,30.0,2023-01-01,Clothing,5.0
1739,Alice,30.0,Female,400.0,20.0,,Clothing,0.0
1740,David,30.0,Male,300.0,30.0,,Electronics,15.0
1741,Bob,30.0,Male,100.0,40.0,,Electronics,20.0
1742,Alice,25.0,Male,100.0,40.0,,Clothing,5.0
1744,Alice,35.0,Other,200.0,20.0,,Grocery,15.0
1745,Alice,20.0,Male,100.0,30.0,,Electronics,20.0
1746,David,25.0,Male,400.0,10.0,,Electronics,15.0
1747,Bob,20.0,Other,200.0,10.0,,Grocery,10.0
1748,Charlie,25.0,Female,100.0,20.0,,Electronics,15.0
1750,Eve,25.0,Female,400.0,20.0,,Electronics,0.0
1751,Alice,30.0,Other,200.0,10.0,,Electronics,0.0
1752,David,30.0,Male,400.0,20.0,,Clothing,20.0
1755,Charlie,30.0,Other,100.0,10.0,2023-01-01,Clothing,15.0
1756,Bob,35.0,Male,100.0,20.0,,Furniture,0.0
1757,Charlie,25.0,Male,400.0,30.0,,Grocery,15.0
1759,Eve,20.0,Female,100.0,30.0,,Furniture,0.0
1760,Bob,25.0,Male,200.0,20.0,,Grocery,0.0
1762,Alice,35.0,Male,300.0,30.0,,Electronics,15.0
1764,Eve,35.0,Male,300.0,20.0,,Grocery,10.0
1765,David,25.0,Female,100.0,20.0,2023-01-01,Furniture,20.0
1766,Charlie,35.0,Male,100.0,40.0,,Electronics,15.0
1767,David,30.0,Female,100.0,20.0,,Grocery,10.0
1768,Alice,20.0,Male,200.0,20.0,,Grocery,20.0
1770,David,20.0,Female,200.0,40.0,2023-01-01,Clothing,15.0
1771,David,30.0,Male,300.0,20.0,,Clothing,0.0
1772,Alice,30.0,Male,400.0,30.0,,Electronics,15.0
1773,Charlie,25.0,Female,400.0,10.0,,Grocery,5.0
1774,Eve,25.0,Male,300.0,40.0,,Furniture,10.0
1775,Eve,35.0,Other,400.0,10.0,,Electronics,15.0
1776,David,35.0,Female,200.0,30.0,2023-01-01,Electronics,0.0
1778,Alice,20.0,Female,300.0,20.0,,Furniture,15.0
1779,Alice,35.0,Male,200.0,20.0,,Grocery,20.0
1780,David,35.0,Male,200.0,40.0,,Grocery,15.0
1781,David,25.0,Male,200.0,20.0,,Grocery,0.0
1782,David,30.0,Female,200.0,40.0,2023-01-01,Electronics,15.0
1784,Eve,25.0,Male,200.0,10.0,,Electronics,20.0
1785,David,35.0,Female,300.0,20.0,2023-01-01,Clothing,15.0
1786,Bob,20.0,Male,300.0,20.0,2023-01-01,Clothing,0.0
1787,Bob,20.0,Other,300.0,20.0,,Grocery,15.0
1789,Eve,35.0,Male,400.0,20.0,2023-01-01,Grocery,10.0
1790,David,25.0,Male,200.0,20.0,,Grocery,15.0
1791,Bob,25.0,Male,400.0,20.0,,Electronics,5.0
1792,Eve,35.0,Female,200.0,40.0,,Grocery,0.0
1793,Alice,25.0,Female,200.0,20.0,2023-01-01,Grocery,10.0
1797,Charlie,25.0,Other,200.0,20.0,,Grocery,5.0
1800,Alice,35.0,Female,300.0,20.0,,Furniture,15.0
1801,Charlie,25.0,Male,300.0,40.0,,Furniture,5.0
1802,David,20.0,Female,200.0,20.0,2023-01-01,Clothing,15.0
1803,Bob,35.0,Other,400.0,20.0,2023-01-01,Electronics,20.0
1804,David,20.0,Other,200.0,40.0,,Electronics,15.0
1806,Bob,35.0,Female,200.0,20.0,,Clothing,15.0
1807,Charlie,30.0,Male,100.0,20.0,2023-01-01,Clothing,0.0
1808,Charlie,25.0,Female,400.0,40.0,,Furniture,10.0
1809,Bob,25.0,Female,200.0,10.0,2023-01-01,Clothing,15.0
1810,Alice,25.0,Male,200.0,10.0,,Grocery,5.0
1812,Eve,30.0,Other,200.0,10.0,,Grocery,15.0
1813,Alice,25.0,Female,300.0,20.0,,Electronics,0.0
1814,Charlie,35.0,Male,100.0,10.0,,Furniture,10.0
1815,Bob,25.0,Other,100.0,20.0,2023-01-01,Grocery,0.0
1817,David,25.0,Other,300.0,20.0,,Grocery,15.0
1818,Eve,30.0,Male,200.0,20.0,2023-01-01,Grocery,5.0
1819,David,30.0,Male,400.0,30.0,,Clothing,20.0
1820,Bob,25.0,Male,200.0,10.0,2023-01-01,Furniture,0.0
1821,Bob,30.0,Other,200.0,20.0,,Electronics,0.0
1824,Eve,35.0,Other,200.0,20.0,,Electronics,5.0
1826,Eve,20.0,Male,300.0,30.0,,Clothing,10.0
